locus_tag	GRYC_note
CAGL0H07579g	highly similar to uniprot|P04807 Saccharomyces cerevisiae YGL253w HXK2 or uniprot|P04806 Saccharomyces cerevisiae YFR053c HXK1
CAGL0H07601g	weakly similar to uniprot|P51979 Saccharomyces cerevisiae YGL251c HFM1
CAGL0H07623g	some similarities with uniprot|P53060 Saccharomyces cerevisiae YGL250w
CAGL0H07645g	weakly similar to uniprot|P53061 Saccharomyces cerevisiae YGL249w ZIP2
CAGL0H07667g	weakly similar to uniprot|P22434 Saccharomyces cerevisiae YGL248w PDE1
CAGL0H07689g	weakly similar to uniprot|P53062 Saccharomyces cerevisiae YGL247w
CAGL0H07711g	highly similar to uniprot|P53064 Saccharomyces cerevisiae YGL244w RTF1
CAGL0H07733g	similar to uniprot|P53065 Saccharomyces cerevisiae YGL243w TAD1
CAGL0H07755g	highly similar to uniprot|P53066 Saccharomyces cerevisiae YGL242c
CAGL0H07777g	similar to uniprot|P53067 Saccharomyces cerevisiae YGL241w KAP114
CAGL0H07799g	some similarities with uniprot|P53068 Saccharomyces cerevisiae YGL240w DOC1
CAGL0H07821g	highly similar to uniprot|P33307 Saccharomyces cerevisiae YGL238w CSE1
CAGL0H07843g	some similarities with uniprot|P06774 Saccharomyces cerevisiae YGL237c HAP2
CAGL0H07865g	similar to uniprot|P53070 Saccharomyces cerevisiae YGL236c MTO1
CAGL0H07887g	highly similar to uniprot|P07244 Saccharomyces cerevisiae YGL234w ADE5
CAGL0H07909g	similar to uniprot|P22224 Saccharomyces cerevisiae YGL233w SEC15
CAGL0H07931g	similar to uniprot|P53072 Saccharomyces cerevisiae YGL232w
CAGL0H07953g	similar to uniprot|P53073 Saccharomyces cerevisiae YGL231c
CAGL0H07975g	similar to uniprot|P33399 Saccharomyces cerevisiae YDL051w YLA1
CAGL0H07997g	NA
CAGL0H08019g	highly similar to uniprot|P40160 Saccharomyces cerevisiae YNL207w
CAGL0H08041g	similar to uniprot|P40161 Saccharomyces cerevisiae YNL206c RTT106
CAGL0H08063g	highly similar to uniprot|P32573 Saccharomyces cerevisiae YNL202w SPS19
CAGL0H08085g	similar to uniprot|P39875 Saccharomyces cerevisiae YOR033c DHS1 or uniprot|Q12086 Saccharomyces cerevisiae YDR263c DIN7
CAGL0H08107g	weakly similar to uniprot|Q12398 Saccharomyces cerevisiae YOR032c HMS1
CAGL0H08129g	weakly similar to uniprot|Q99234 Saccharomyces cerevisiae YOR030w DFG16
CAGL0H08195g	highly similar to uniprot|P15705 Saccharomyces cerevisiae YOR027w STI1
CAGL0H08217g	similar to uniprot|P26449 Saccharomyces cerevisiae YOR026w BUB3
CAGL0H08239g	similar to uniprot|P53687 Saccharomyces cerevisiae YOR025w HST3
CAGL0H08261g	weakly similar to uniprot|Q99248 Saccharomyces cerevisiae YOR019w
CAGL0H08283g	highly similar to uniprot|P38910 Saccharomyces cerevisiae YOR020c HSP10
CAGL0H08305g	similar to uniprot|Q99288 Saccharomyces cerevisiae YDR051c
CAGL0H08327g	highly similar to uniprot|P00942 Saccharomyces cerevisiae YDR050c TPI1
CAGL0H08349g	similar to uniprot|Q04311 Saccharomyces cerevisiae YDR049w
CAGL0H08371g	highly similar to uniprot|P32347 Saccharomyces cerevisiae YDR047w HEM12
CAGL0H08393g	highly similar to uniprot|P41815 Saccharomyces cerevisiae YDR046c PAP1
CAGL0H08415g	highly similar to uniprot|Q04307 Saccharomyces cerevisiae YDR045c RPC11
CAGL0H08437g	similar to uniprot|P22219 Saccharomyces cerevisiae YBR097w VPS15
CAGL0H08459g	highly similar to uniprot|P38256 Saccharomyces cerevisiae YBR096w
CAGL0H08481g	similar to uniprot|P38255 Saccharomyces cerevisiae YBR095c
CAGL0H08503g	similar to uniprot|P38254 Saccharomyces cerevisiae YBR094w
CAGL0H08525g	similar to uniprot|P32830 Saccharomyces cerevisiae YBR091c MRS5
CAGL0H08541g	highly similar to uniprot|P11632 Saccharomyces cerevisiae YPR052c NHPA
CAGL0H08547g	similar to uniprot|Q03503 Saccharomyces cerevisiae YPR051w MAK3
CAGL0H08558g	similar to uniprot|Q12527 Saccharomyces cerevisiae YPR049c
CAGL0H08580g	highly similar to uniprot|Q12181 Saccharomyces cerevisiae YPR048w TAH18
CAGL0H08602g	similar to uniprot|P08425 Saccharomyces cerevisiae YPR047w MSF1
CAGL0H08624g	similar to uniprot|Q12262 Saccharomyces cerevisiae YPR046w MCM16
CAGL0H08690g	similar to uniprot|Q12049 Saccharomyces cerevisiae YPR045c
CAGL0H08712g	weakly similar to uniprot|P29366 Saccharomyces cerevisiae YBR200w BEM1
CAGL0H08734g	highly similar to uniprot|P49631 Saccharomyces cerevisiae YPR043w RPL43A or uniprot|P49631 Saccharomyces cerevisiae YJR094wa RPL43B
CAGL0H08756g	no similarity
CAGL0H08778g	some similarities with uniprot|Q12221 Saccharomyces cerevisiae YPR042c PUF2 or uniprot|P47135 Saccharomyces cerevisiae YJR091c JSN1
CAGL0H08800g	highly similar to uniprot|Q08971 Saccharomyces cerevisiae YPL225w
CAGL0H08822g	similar to uniprot|Q03218 Saccharomyces cerevisiae YMR177w MMT1
CAGL0H08844g	similar to uniprot|P18899 Saccharomyces cerevisiae YMR173w DDR48
CAGL0H08866g	some similarities with uniprot|Q03213 Saccharomyces cerevisiae YMR172w HOT1
CAGL0H08888g	similar to uniprot|Q08967 Saccharomyces cerevisiae YPL221w BOP1
CAGL0H08910g	weakly similar to uniprot|P53122 Saccharomyces cerevisiae YGL138c
CAGL0H08932g	highly similar to uniprot|P41811 Saccharomyces cerevisiae YGL137w SEC27
CAGL0H08954g	similar to uniprot|P53123 Saccharomyces cerevisiae YGL136c
CAGL0H08976g	highly similar to uniprot|P53030 Saccharomyces cerevisiae YPL220w SSM1A or uniprot|P53030 Saccharomyces cerevisiae YGL135w SSM1B
CAGL0H08998g	weakly similar to uniprot|Q08966 Saccharomyces cerevisiae YPL219w PCL8
CAGL0H09020g	similar to uniprot|P53125 Saccharomyces cerevisiae YGL133w ITC1
CAGL0H09042g	similar to uniprot|P38696 Saccharomyces cerevisiae YHR129c ACT5
CAGL0H09064g	highly similar to uniprot|P18562 Saccharomyces cerevisiae YHR128w FUR1
CAGL0H09086g	some similarities with uniprot|P38833 Saccharomyces cerevisiae YHR127w HSN1
CAGL0H09108g	highly similar to uniprot|Q08977 Saccharomyces cerevisiae YPL260w
CAGL0H09130g	some similarities with uniprot|P36044 Saccharomyces cerevisiae YKL201c MNN4
CAGL0H09152g	similar to uniprot|P47116 Saccharomyces cerevisiae YJR059w PTK2
CAGL0H09174g	some similarities with uniprot|P24004 Saccharomyces cerevisiae YKL197c PAS1
CAGL0H09196g	highly similar to uniprot|P40107 Saccharomyces cerevisiae YGL225w GOG5
CAGL0H09218g	similar to uniprot|P53078 Saccharomyces cerevisiae YGL224c
CAGL0H09240g	some similarities with uniprot|P40549 Saccharomyces cerevisiae YIL014w MNT3
CAGL0H09262g	similar to uniprot|P40549 Saccharomyces cerevisiae YIL014w MNT3
CAGL0H09306g	similar to uniprot|P53299 Saccharomyces cerevisiae YGR181w TIM13
CAGL0H09328g	highly similar to uniprot|P22289 Saccharomyces cerevisiae YGR183c QCR9
CAGL0H09350g	similar to uniprot|P19812 Saccharomyces cerevisiae YGR184c UBR1
CAGL0H09372g	highly similar to uniprot|P36421 Saccharomyces cerevisiae YGR185c TYS1
CAGL0H09394g	no similarity
CAGL0H09416g	highly similar to uniprot|P39925 Saccharomyces cerevisiae YER017c AFG3 or uniprot|P40341 Saccharomyces cerevisiae YMR089c YTA12
CAGL0H09438g	similar to uniprot|P40013 Saccharomyces cerevisiae YER016w BIM1
CAGL0H09460g	highly similar to uniprot|P39518 Saccharomyces cerevisiae YER015w FAA2
CAGL0H09482g	weakly similar to uniprot|P85052 Saccharomyces cerevisiae YER014C-A BUD25
CAGL0H09504g	similar to uniprot|P40012 Saccharomyces cerevisiae YER014w HEM14
CAGL0H09526g	some similarities with uniprot|P24384 Saccharomyces cerevisiae YER013w PRP22
CAGL0H09548g	highly similar to uniprot|P22141 Saccharomyces cerevisiae YER012w PRE1
CAGL0H09592g	highly similar to uniprot|P10863 Saccharomyces cerevisiae YER011w TIR1 or uniprot|P33890 Saccharomyces cerevisiae YOR010c TIR2
CAGL0H09614g	highly similar to uniprot|P10863 Saccharomyces cerevisiae YER011w TIR1 or uniprot|P33890 Saccharomyces cerevisiae YOR010c TIR2
CAGL0H09636g	similar to uniprot|P40011 Saccharomyces cerevisiae YER010c
CAGL0H09658g	highly similar to uniprot|P33331 Saccharomyces cerevisiae YER009w NTF2
CAGL0H09680g	similar to uniprot|P33332 Saccharomyces cerevisiae YER008c SEC3
CAGL0H09702g	weakly similar to uniprot|P39937 Saccharomyces cerevisiae YER007w PAC2
CAGL0H09724g	highly similar to uniprot|P40010 Saccharomyces cerevisiae YER006w
CAGL0H09746g	similar to uniprot|P40009 Saccharomyces cerevisiae YER005w YND1
CAGL0H09768g	similar to uniprot|P40008 Saccharomyces cerevisiae YER004w
CAGL0H09812g	some similarities with uniprot|P40317 Saccharomyces cerevisiae YDR006c SOK1
CAGL0H09834g	highly similar to uniprot|P02309 Saccharomyces cerevisiae YNL030w HHF2 and highly similar to uniprot|P02309 Saccharomyces cerevisiae YBR009c HHF1
CAGL0H09856g	highly similar to uniprot|P02303 Saccharomyces cerevisiae YNL031c HHT2 and highly similar to uniprot|P02303 Saccharomyces cerevisiae YBR010w HHT1
CAGL0H09878g	highly similar to uniprot|P00817 Saccharomyces cerevisiae YBR011c IPP1
CAGL0H09922g	weakly similar to uniprot|P38229 Saccharomyces cerevisiae YBR045c GIP1 GLC7-interacting protein
CAGL0H09944g	similar to uniprot|P38230 Saccharomyces cerevisiae YBR046c ZTA1
CAGL0H09966g	some similarities with uniprot|P38231 Saccharomyces cerevisiae YBR047w
CAGL0H09988g	some similarities with uniprot|Q12457 Saccharomyces cerevisiae YDR026c
CAGL0H10010g	weakly similar to uniprot|P38835 Saccharomyces cerevisiae YHR131c
CAGL0H10032g	highly similar to uniprot|Q12335 Saccharomyces cerevisiae YDR032c PST2
CAGL0H10054g	similar to uniprot|P38235 Saccharomyces cerevisiae YBR053c
CAGL0H10076g	similar to uniprot|P38079 Saccharomyces cerevisiae YBR054w YRO2
CAGL0H10098g	similar to uniprot|P19735 Saccharomyces cerevisiae YBR055c PRP6 snRNP(U4/U6)-associated splicing factor
CAGL0H10120g	similar to uniprot|P38081 Saccharomyces cerevisiae YBR056w
CAGL0H10142g	highly similar to uniprot|P14843 Saccharomyces cerevisiae YDR035w ARO3 2-dehydro-3-deoxyphosphoheptonate aldolase
CAGL0H10164g	weakly similar to uniprot|P38236 Saccharomyces cerevisiae YBR057c MUM2 meiotic protein
CAGL0H10186g	similar to uniprot|P38237 Saccharomyces cerevisiae YBR058c UBP14 ubiquitin specific protease
CAGL0H10202g	highly similar to uniprot|Q3E790 Saccharomyces cerevisiae YBR058C-A TSC3
CAGL0H10208g	similar to uniprot|P38080 Saccharomyces cerevisiae YBR059c AKL1 Ark-family Kinase-Like protein
CAGL0H10230g	similar to uniprot|P32833 Saccharomyces cerevisiae YBR060c RRR1 origin recognition complex
CAGL0H10252g	highly similar to uniprot|P38238 Saccharomyces cerevisiae YBR061c
CAGL0H10274g	similar to uniprot|P38239 Saccharomyces cerevisiae YBR062c
CAGL0H10296g	similar to uniprot|P40990 Saccharomyces cerevisiae YDL107w MSS2 ser/thr protein kinase
CAGL0H10318g	highly similar to uniprot|P06242 Saccharomyces cerevisiae YDL108w KIN28 cyclin-dependent ser/thr protein kinase
CAGL0H10340g	similar to uniprot|P53118 Saccharomyces cerevisiae YGL144c and similar to uniprot|Q12103 Saccharomyces cerevisiae YDL109c
CAGL0H10362g	similar to uniprot|Q12513 Saccharomyces cerevisiae YDL110c
CAGL0H10384g	highly similar to uniprot|Q12277 Saccharomyces cerevisiae YDL111c RRP42 rRNA processing protein
CAGL0H10406g	similar to uniprot|Q07527 Saccharomyces cerevisiae YDL112w TRM3
CAGL0H10428g	similar to uniprot|Q07528 Saccharomyces cerevisiae YDL113c
CAGL0H10450g	similar to uniprot|Q07530 Saccharomyces cerevisiae YDL114w
CAGL0H10472g	similar to uniprot|Q07532 Saccharomyces cerevisiae YDL115c
CAGL0H10494g	similar to uniprot|P52891 Saccharomyces cerevisiae YDL116w NUP84 nuclear pore protein
CAGL0H10516g	similar to uniprot|Q07533 Saccharomyces cerevisiae YDL117w CYK3
CAGL0H10538g	highly similar to uniprot|Q07534 Saccharomyces cerevisiae YDL119c
CAGL0H10560g	similar to uniprot|Q07541 Saccharomyces cerevisiae YDL121c
CAGL0H10582g	similar to uniprot|P25037 Saccharomyces cerevisiae YDL122w UBP1 ubiquitin-specific protease
CAGL0H10604g	similar to uniprot|P32588 Saccharomyces cerevisiae YNL016w PUB1
CAGL0H10626g	some similarities with uniprot|P32768 Saccharomyces cerevisiae YAR050w FLO1
CAGL0I00220g	some similarities with uniprot|P32768 Saccharomyces cerevisiae YAR050w FLO1
CAGL0I00242g	similar to uniprot|P40581 Saccharomyces cerevisiae YIR037w HYR1 glutathione peroxidase
CAGL0I00264g	highly similar to uniprot|P40581 Saccharomyces cerevisiae YIR037w HYR1
CAGL0I00286g	highly similar to uniprot|P23585 Saccharomyces cerevisiae YMR011w HXT2 or uniprot|P39003 Saccharomyces cerevisiae YDR343c HXT6 or uniprot|P39004 Saccharomyces cerevisiae YDR342c HXT7
CAGL0I00308g	highly similar to uniprot|P38633 Saccharomyces cerevisiae YGL127c SOH1
CAGL0I00330g	weakly similar to uniprot|P53012 Saccharomyces cerevisiae YGL126w SCS3 inositol phospholipid synthesis protein
CAGL0I00352g	highly similar to uniprot|P06104 Saccharomyces cerevisiae YGL058w RAD6 E2 ubiquitin-conjugating
CAGL0I00374g	weakly similar to uniprot|P53171 Saccharomyces cerevisiae YGL057c
CAGL0I00396g	no similarity possibly noncoding
CAGL0I00418g	highly similar to uniprot|P21147 Saccharomyces cerevisiae YGL055w OLE1 stearoyl-CoA desaturase
CAGL0I00440g	highly similar to uniprot|P53173 Saccharomyces cerevisiae YGL054c ERV14
CAGL0I00462g	similar to uniprot|Q05905 Saccharomyces cerevisiae YLR301w
CAGL0I00484g	similar to uniprot|P23776 Saccharomyces cerevisiae YLR300w EXG1
CAGL0I00506g	similar to uniprot|Q05902 Saccharomyces cerevisiae YLR299w ECM38 gamma-glutamyltransferase
CAGL0I00528g	similar to uniprot|Q05900 Saccharomyces cerevisiae YLR298c YHC1 associated with the U1 snRNP complex
CAGL0I00550g	no similarity
CAGL0I00572g	similar to uniprot|Q12349 Saccharomyces cerevisiae YLR295c ATP14
CAGL0I00594g	highly similar to uniprot|P32835 Saccharomyces cerevisiae YLR293c GSP1
CAGL0I00616g	similar to uniprot|P39742 Saccharomyces cerevisiae YLR292c SEC72
CAGL0I00638g	highly similar to uniprot|Q05892 Saccharomyces cerevisiae YLR290c
CAGL0I00660g	highly similar to uniprot|P46943 Saccharomyces cerevisiae YLR289w GUF1
CAGL0I00682g	similar to uniprot|P28627 Saccharomyces cerevisiae YMR150c IMP1 protease
CAGL0I00704g	similar to uniprot|Q02795 Saccharomyces cerevisiae YMR149w SWP1
CAGL0I00726g	weakly similar to uniprot|P40219 Saccharomyces cerevisiae YMR148w
CAGL0I00748g	highly similar to uniprot|P40215 Saccharomyces cerevisiae YMR145c NDH1
CAGL0I00770g	weakly similar to uniprot|P40214 Saccharomyces cerevisiae YMR144w
CAGL0I00792g	highly similar to uniprot|P40213 Saccharomyces cerevisiae YMR143w RPS16A or uniprot|P40213 Saccharomyces cerevisiae YDL083c RPS16B
CAGL0I00814g	highly similar to uniprot|P05318 Saccharomyces cerevisiae YDL081c RPLA1
CAGL0I00836g	similar to uniprot|P40210 Saccharomyces cerevisiae YMR140w
CAGL0I00858g	similar to uniprot|P39110 Saccharomyces cerevisiae YMR138w CIN4 GTP-binding protein
CAGL0I00880g	weakly similar to uniprot|P30620 Saccharomyces cerevisiae YMR137c PSO2 DNA repair protein
CAGL0I00902g	weakly similar to uniprot|P40209 Saccharomyces cerevisiae YMR136w GAT2
CAGL0I00924g	similar to uniprot|Q05584 Saccharomyces cerevisiae YDR272w GLO2 glyoxalase II
CAGL0I00946g	highly similar to uniprot|P38930 Saccharomyces cerevisiae YOR039w CKB2 casein kinase II beta chain
CAGL0I00968g	similar to uniprot|P32480 Saccharomyces cerevisiae YOR038c HIR2 histone transcription regulator
CAGL0I00990g	similar to uniprot|P38909 Saccharomyces cerevisiae YOR037w CYC2
CAGL0I01012g	similar to uniprot|P32854 Saccharomyces cerevisiae YOR036w PEP12 syntaxin
CAGL0I01034g	similar to uniprot|P51534 Saccharomyces cerevisiae YOR035c SHE4
CAGL0I01056g	similar to uniprot|P40164 Saccharomyces cerevisiae YNL201c
CAGL0I01078g	highly similar to uniprot|P07274 Saccharomyces cerevisiae YOR122c PFY1 profilin
CAGL0I01100g	highly similar to uniprot|P14065 Saccharomyces cerevisiae YOR120w GCY1 or uniprot|Q12458 Saccharomyces cerevisiae YDR368w YPR1
CAGL0I01122g	highly similar to uniprot|P38715 Saccharomyces cerevisiae YHR104w GRE3 aldose reductase
CAGL0I01144g	similar to uniprot|P38815 Saccharomyces cerevisiae YHR105w
CAGL0I01166g	highly similar to uniprot|P29509 Saccharomyces cerevisiae YDR353w TRR1 thioredoxin reductase
CAGL0I01188g	similar to uniprot|P32468 Saccharomyces cerevisiae YHR107c CDC12 septin
CAGL0I01210g	weakly similar to uniprot|P38818 Saccharomyces cerevisiae YHR109w CTM1 cytochrome c methyltransferase
CAGL0I01232g	similar to uniprot|P38819 Saccharomyces cerevisiae YHR110w ERP5
CAGL0I01254g	highly similar to uniprot|P38820 Saccharomyces cerevisiae YHR111w
CAGL0I01276g	highly similar to uniprot|P38716 Saccharomyces cerevisiae YHR112c
CAGL0I01298g	highly similar to uniprot|P38821 Saccharomyces cerevisiae YHR113w
CAGL0I01320g	similar to uniprot|P21375 Saccharomyces cerevisiae YJR051w OSM1 osmotic growth protein
CAGL0I01342g	highly similar to uniprot|P37303 Saccharomyces cerevisiae YEL046c GLY1 L-threonine aldolase
CAGL0I01364g	similar to uniprot|P21374 Saccharomyces cerevisiae YJR050w UTR3 pre-mRNA splicing factor
CAGL0I01386g	similar to uniprot|P21373 Saccharomyces cerevisiae YJR049c UTR1 associated with ferric reductase activity
CAGL0I01408g	highly similar to uniprot|P00044 Saccharomyces cerevisiae YJR048w CYC1 cytochrome-c isoform 1
CAGL0I01430g	highly similar to uniprot|P23301 Saccharomyces cerevisiae YEL034w HYP2 translation initiation factor eIF5A.1 or uniprot|P19211 Saccharomyces cerevisiae YJR047c ANB1 translation initiation factor eIF5A.2
CAGL0I01474g	similar to uniprot|P47112 Saccharomyces cerevisiae YJR046w TAH11
CAGL0I01496g	highly similar to uniprot|P12398 Saccharomyces cerevisiae YJR045c SSC1 or uniprot|P39987 Saccharomyces cerevisiae YEL030w ECM10
CAGL0I01518g	highly similar to uniprot|P47111 Saccharomyces cerevisiae YJR044c
CAGL0I01562g	highly similar to uniprot|P25515 Saccharomyces cerevisiae YEL027w CUP5
CAGL0I01584g	similar to uniprot|P46673 Saccharomyces cerevisiae YJR042w NUP85 nuclear pore protein
CAGL0I01606g	weakly similar to uniprot|P47108 Saccharomyces cerevisiae YJR041c
CAGL0I01628g	similar to uniprot|P37020 Saccharomyces cerevisiae YJR040w GEF1 voltage-gated chloride channel protein
CAGL0I01650g	weakly similar to uniprot|P47107 Saccharomyces cerevisiae YJR039w
CAGL0I01672g	similar to uniprot|P40985 Saccharomyces cerevisiae YJR036c HUL4 hect domain E3 ubiquitin-protein ligase
CAGL0I01694g	similar to uniprot|P40352 Saccharomyces cerevisiae YJR035w RAD26 DNA repair and recombination protein
CAGL0I01782g	weakly similar to uniprot|P30822 Saccharomyces cerevisiae YGR218w CRM1 nuclear export factor
CAGL0I01804g	highly similar to uniprot|P32904 Saccharomyces cerevisiae YHR147c MRPL6
CAGL0I01826g	highly similar to uniprot|P32899 Saccharomyces cerevisiae YHR148w IMP3
CAGL0I01848g	similar to uniprot|P32900 Saccharomyces cerevisiae YHR149c
CAGL0I01870g	weakly similar to uniprot|P38848 Saccharomyces cerevisiae YHR150w
CAGL0I01892g	weakly similar to uniprot|P38849 Saccharomyces cerevisiae YHR151c
CAGL0I01914g	some similarities with uniprot|P17123 Saccharomyces cerevisiae YHR152w SPO12
CAGL0I01936g	weakly similar to uniprot|P17122 Saccharomyces cerevisiae YHR153c SPO16
CAGL0I01958g	weakly similar to uniprot|P38850 Saccharomyces cerevisiae YHR154w ESC4 Establishes Silent Chromatin
CAGL0I01980g	similar to uniprot|P38717 Saccharomyces cerevisiae YNL257c SIP3
CAGL0I02002g	weakly similar to uniprot|P38852 Saccharomyces cerevisiae YHR156c
CAGL0I02024g	highly similar to uniprot|Q03558 Saccharomyces cerevisiae YHR179w OYE2 NADPH dehydrogenase or uniprot|P41816 Saccharomyces cerevisiae YPL171c OYE3
CAGL0I02046g	similar to uniprot|Q06494 Saccharomyces cerevisiae YPR127w
CAGL0I02068g	no similarity
CAGL0I02090g	some similarities with uniprot|P38853 Saccharomyces cerevisiae YHR158c KEL1 involved in cell fusion and morphology
CAGL0I02112g	weakly similar to uniprot|P38854 Saccharomyces cerevisiae YHR159w
CAGL0I02134g	weakly similar to uniprot|P38855 Saccharomyces cerevisiae YHR160c PEX18 peroxin
CAGL0I02156g	weakly similar to uniprot|P38856 Saccharomyces cerevisiae YHR161c YAP1801 Yeast Adaptor Protein
CAGL0I02178g	highly similar to uniprot|P38857 Saccharomyces cerevisiae YHR162w or uniprot|P53311 Saccharomyces cerevisiae YGR243w
CAGL0I02200g	similar to uniprot|P38858 Saccharomyces cerevisiae YHR163w SOL3 or uniprot|P53315 Saccharomyces cerevisiae YGR248w SOL4
CAGL0I02222g	similar to uniprot|P38859 Saccharomyces cerevisiae YHR164c DNA2 DNA helicase
CAGL0I02244g	no similarity
CAGL0I02266g	highly similar to uniprot|P33334 Saccharomyces cerevisiae YHR165c PRP8 U5 snRNP protein pre-mRNA splicing factor
CAGL0I02288g	similar to uniprot|P16522 Saccharomyces cerevisiae YHR166c CDC23
